job-title,job-description,job-location,job-salary,job-url,job-type
"
      Prestation d'intégration système
    ","Activité de constitution d’infrastructure informatique : - Réaliser la configuration des équipements constituants les systèmes avec le déploiement des OS, - Mise en place d’architecture virtualisées (VMWARE) - Réaliser l’Installation et la configuration des baies de stockage, des commutateurs réseaux physiques et virtuels, des hyperviseurs Activité d’intégration système : - Réaliser les différents outils d’intégration et déploiement sur les plateformes informatiques et écrire la documentation associée - Réaliser l’automatisation des déploiements des versions systèmes, des logiciels bords, des démarrage/arrêt scripting bash/powershell/ ansible - Réaliser le déploiement des versions système Activité d’homologation SSI - Réaliser le Durcissement des OS Windows, Linux et réseaux - Contribuer à l’Homologation de plateformes en appliquant des directives Bac +5 3 ans d'expérience + Intégration, VMware, Linux, Os Windows","Angoulême, Nouvelle-Aquitaine","35k-45k €⁄an, 360-570 €⁄j",https://www.free-work.com/fr/tech-it/ingenieur-dintegration/job-mission/prestation-dintegration-systeme,"
      CDI
     
      Freelance
    "
"
      Consultant MOA IAM Cybersécurité (H/F)
    ","Espace-Freelance, réseau de consultants indépendants, recherche pour l’un de ses clients directs : Consultant MOA IAM Cybersécurité (H/F) Mission à pourvoir en région parisienne Présence sur site : 3 jours / semaine Compétences obligatoires : -       Outils d’IAM -       Gestion de projet IAM -       Excel, Word, PowerPoint Vous savez communiquer en anglais dans un contexte professionnel Votre mission : -       Vous participez à la gestion du projet de renouvellement des outils d’IAM -       Vous prenez part à la définition des profils métier et applicatif -       Vous mettez en place des règles d’IAM -       Vous tenez à jour la documentation SSI en respectant la réglementation Vous avez de l’expérience sur un poste similaire REFERENCE : EFP/ODVB/MOAIAM Vous appréciez le travail en équipe, vous êtes aussi un bon communicant Vous savez vous adapter à vos interlocuteurs Vous avez de bonnes capacités d’analyse et de compréhension des besoins Vous serez en relation avec différentes parties prenantes du projet, vous avez donc de bonne capacité d’écoute et de communication Vous pouvez vous déplacer sur le site dans les hauts de Seine au moins 3 jours par semaine","Hauts-de-Seine, France",100-520 €⁄j,https://www.free-work.com/fr/tech-it/consultant-moa/job-mission/consultant-moa-iam-cybersecurite-h-f,"
      Freelance
    "
"
      Cyber securité / Service now
    ","Nous recherchons pour un de nos clients basés en IDF, un profil cyber sécurité / service now pour une mission freelance longue visibilité Principales responsabilités et activités : 1. Gestion de la cybersécurité : Élaborer et mettre en œuvre des politiques et procédures de cybersécurité. Effectuer régulièrement des évaluations de sécurité du système pour identifier les vulnérabilités. Coordonner avec les autres membres de l’équipe Boost pour mettre en œuvre des mesures de sécurité et surveiller leur efficacité. Gérer les protocoles de réponse aux incidents de cybersécurité, y compris les enquêtes et le signalement des failles de sécurité. 2. Conformité au RGPD : S’assurer que toutes les activités de traitement et de stockage sont conformes au RGPD. Tenir des registres détaillés des activités de traitement. Servir de point de contact pour les personnes concernées concernant les droits à la vie privée en vertu du RGPD. Assurer la liaison avec les autorités Thales DIS si nécessaire pour la conformité et le reporting. Mener régulièrement des audits de conformité au RGPD et des évaluations des risques. Élaborer et superviser une évaluation d’impact sur la protection des données. 1. Implémentation de ServiceNow : Utilisez ServiceNow pour rationaliser les processus de cybersécurité et de conformité au RGPD. Développez des workflows dans ServiceNow pour des contrôles de conformité et des alertes automatisés. Générez et analysez des rapports de conformité et de sécurité via les tableaux de bord ServiceNow. Maintenir la documentation sur la sécurité de la plateforme via des articles de connaissances dédiés. Coordonner les tests de stylet si requis par la direction ou un client externe. 2. Formation et sensibilisation : Organiser des sessions de formation régulières pour les employés et les sous-traitants sur les meilleures pratiques en matière de cybersécurité et la conformité au RGPD. Développer/réutiliser des documents d’information et des mises à jour pour tenir le personnel informé des tendances en matière de cybersécurité et des exigences du RGPD. 3. Collaboration et rapports : Collaborer avec les membres de l’équipe Boost pour intégrer la cybersécurité et la conformité RGPD dans leurs opérations. Préparer et présenter des rapports réguliers à la haute direction et aux représentants de Sec Corp sur l’état de la cybersécurité et les activités de conformité au RGPD. Qualifications: Baccalauréat ou Master en technologies de l’information, Cybersécurité Expérience avérée en cybersécurité et connaissance fondamentale du RGPD. 5 à 7 ans d’expérience dans le domaine ServiceNow Anglais courant Expérience en gestion de projets informatiques, DevOps/Agile Anglais courant Certifications attendues : Certification ServiceNow (par exemple, administrateur système certifié ServiceNow, ..) Professionnel certifié en sécurité des systèmes d’information (CISSP) ou équivalent. Hacker éthique certifié (CEH) ou gestionnaire certifié de la sécurité de l’information (CISM) Une certification Certified Information Privacy Professional/Europe (CIPP/E) ou une certification similaire RGPD est un plus. Compétences préférées : Excellente compétence en analyse et résolution de problèmes. Fortes capacités de communication et d’organisation. Capacité à documenter les processus, les configurations et les guides d’utilisation de manière claire et efficace. Expérience dans la gestion de la cybersécurité dans un environnement organisationnel complexe. Connaissance des dernières menaces et tendances en matière de cybersécurité. Familiarité avec les processus IT Infrastructure Library (ITIL) et les meilleures pratiques pour la gestion des services informatiques et l’évolution vers DevOps. La connaissance des langages de programmation comme JavaScript, la familiarité avec HTML, CSS et les services Web (REST, SOAP) sont également bénéfiques. Computer Futures a été créé en 1986 par une poignée d’entrepreneurs enthousiastes à Londres, en Angleterre. Nous sommes nés du désir d’aider et de faire prospérer les entreprises locales. Ceci en trouvant les talents informatiques permettant d’offrir de nouveaux services IT qui changent le monde. Aujourd’hui, nous fournissons des solutions de recrutement IT à des organisations de toutes tailles dans le monde entier. En tant qu’experts mondiaux du recrutement IT, nous sommes spécialisés dans les marchés et les technologies informatiques de niche. Chaque jour, nous aidons des développeurs de logiciels, des ingénieurs et une multitude de professionnels de l’IT à accéder à des opportunités d’emploi dans de nombreuses entreprises. Notre approche est simple : nous combinons nos réseaux mondiaux, notre expertise locale et notre connaissance des marchés spécialisés. Ainsi, nous fournissons des solutions de recrutement et d’emploi de premier ordre dans le domaine des technologies de l’information. Notre mission ? Aider les professionnels à exceller et les entreprises à se développer.","Île-de-France, France",400-500 €⁄j,https://www.free-work.com/fr/tech-it/consultant-securite-et-reseaux/job-mission/cyber-securite-service-now,"
      Freelance
    "
"
      Chef de Projet Cybersoc et XtendedSOC
    ","Vous aurez comme mission principale de mettre en place des services CyberSOC et MicroSOC en phase de build et d’adapter l’infrastructure de détection (SIEM) chez nos clients. En tant que Chef de Projet, vous piloterez et serez l'interlocuteur privilégié du ou des clients dont vous aurez la charge. Votre objectif sera de faire monter en maturité vos clients en les accompagnants dans la construction de leur CyberSOC managé ou non. Ainsi vous devrez sous la responsabilité du manager de l’entité : - Piloter les ressources qui définissent et implémentent les stratégies de sécurité opérationnelle afin de couvrir les risques et enjeux de nos clients - Piloter les ressources qui définissent et mettent en place des dispositifs de détection d’Incidents de sécurité (organisation) - Piloter des consultants pour la mise en place des outils et signatures de sécurité (architecture SIEM, capteurs) ; - Piloter les phases de recette des infrastructures et services du SOC ; - Assurer le suivi des risques projets et proposer des solutions de remédiations - Donner de la visibilité au client et en interne sur le déroulement du projet - Piloter des projets complexes pour accompagner les clients grands comptes dans la mise en place de leur sécurité opérationnelle dans des environnements techniques variés - Animer des comités de suivi et des comités de pilotage - Établir des plannings, réaliser le suivi des actions et des charges - Rédiger des livrables Vous aurez le rôle de facilitateur entre les différentes parties prenantes, internes comme externes. La liste des missions n'est pas exhaustive, elles dépendront de vos aptitudes, compétences et souhaits d'évolution. Vos atouts et compétences clés pour le poste : Vous êtes diplômé(e) d’un Bac + 4/5, d’une école d’Ingénieur ou d’une Université en Informatique. Vous justifiez de minimum 3 à 5 ans d’expérience en gestion de projets. Vous avez une aisance relationnelle, un bon esprit d’équipe, vous faites preuve d’initiative et vous avez le sens des responsabilités. Vous avez une bonne compréhension des enjeux, vous êtes autonome et vous avez le sens du service. Lors de vos expériences précédentes vous avez été amenés à piloter des projets transverses et complexes. Votre expérience en gestion de projet, votre esprit de synthèse ainsi que votre rigueur vous ont permis de mener à bien plusieurs projets en parallèle. Un niveau d'anglais courant est fortement recommandé pour ce poste.","Île-de-France, France","10k-57k €⁄an, 100-600 €⁄j",https://www.free-work.com/fr/tech-it/assistant-chef-de-projet/job-mission/chef-de-projet-cybersoc-et-xtendedsoc,"
      CDI
     
      Freelance
    "
"
      Chef de projet Cyber/soc
    ","Pour l’un de nos clients grand compte basé en IDF, dans le cadre d’une mission longue durée, nous recherchons un Chef de projet Cyber/SOC. Profil recherché : 3 à 4 ans d'expérience en gestion de projets Bonnes connaissances SOC Connaissance EDR bon communiquant - rôle d'interface entre le client et les équipes très bonne posture anglais courant Missions: Pilotage de projets de mise en place de SOC dans des environnements techniques variés Mise en place des services CyberSOC et MicroSOC en phase de build et adaptation de l’infrastructure de détection (SIEM) Propositions de solutions de remédiations Réalisation de CR Gestion des statuts des projets Suivi des livrables Réalisation de plannings Animation de comités de suivi et pilotage Gestion d'équipes Pour l’un de nos clients grand compte basé en IDF, dans le cadre d’une mission longue durée, nous recherchons un Chef de projet Cyber/SOC. Profil recherché : 3 à 4 ans d'expérience en gestion de projets Bonnes connaissances SOC Connaissance EDR bon communiquant - rôle d'interface entre le client et les équipes très bonne posture anglais courant Missions: Pilotage de projets de mise en place de SOC dans des environnements techniques variés Mise en place des services CyberSOC et MicroSOC en phase de build et adaptation de l’infrastructure de détection (SIEM) Propositions de solutions de remédiations Réalisation de CR Gestion des statuts des projets Suivi des livrables Réalisation de plannings Animation de comités de suivi et pilotage Gestion d'équipes","Paris, France",400-3k €⁄j,https://www.free-work.com/fr/tech-it/assistant-chef-de-projet/job-mission/chef-de-projet-cyber-soc-1,"
      Freelance
    "
"
      Chef de projet technique SOC - TEMPS PARTIEL (H/F)
    ","Pour l’un de nos clients grand compte basé en IDF, dans le cadre d’une mission longue durée, nous recherchons un Chef de projet technique SOC à temps partiel . Missions : Pilotage projet intégration, amélioration continue, automatisation Suivi des avancées du projet Suivi et proposition de points d’amélioration / de solutions sur les problématiques rencontrées par le CERT Animations de réunions et d’ateliers en anglais Mise en place méthodologie traitement des incidents Profil recherché : Chef de projet 5 ans d’expérience minimum au sein d’un SOC ou CERT Bonne connaissance sur la partie réponse à incident et investigation Profil ayant un regarde technique Anglais courant indispensable EDR Sentinel One PaloAltro XSOAR Profil recherché : Chef de projet 5 ans d’expérience minimum au sein d’un SOC ou CERT Bonne connaissance sur la partie réponse à incident et investigation Profil ayant un regarde technique Anglais courant indispensable EDR Sentinel One PaloAltro XSOAR Missions : Pilotage projet intégration, amélioration continue, automatisation Suivi des avancées du projet Suivi et proposition de points d’amélioration / de solutions sur les problématiques rencontrées par le CERT Animations de réunions et d’ateliers en anglais Mise en place méthodologie traitement des incidents","Paris, France",300-3k €⁄j,https://www.free-work.com/fr/tech-it/assistant-chef-de-projet/job-mission/chef-de-projet-technique-soc-2,"
      Freelance
    "
"
      Analyste SOC Senior H/F - 92
    ","Dans le cadre d'un remplacement notre client recherche un analyste SOC senior H/F pour une mission dans le 92 Détection et réponse aux incidents : * Soutenir l'équipe de réponse aux cyberincidents en tant qu'expert chargé d'effectuer une analyse approfondie des cas de sécurité complexes et de traiter directement les enquêtes et les actions de réponse les plus complexes. * Assurer une adaptation rapide des capacités de détection en fonction des TTP des acteurs de la cybermenace. * Assurer, en coordination avec le SOC MSSP, l'élaboration et la maintenance de la stratégie de détection : risques couverts, solutions et événements de sécurité utilisés pour la détection, couverture MITRE Att&ck. * Effectuer une chasse aux menaces récurrente pour détecter les activités malveillantes, des exercices de purple teaming pour l'amélioration de la détection. Outils SOC et solutions de sécurité : * Apporter du support aux projets durant les différentes phases; la conception, la construction et l'exécution de l'outillage SOC : SIEM, EDR, gestion des cas cybernétiques, Threat Intel, plateformes d'automatisation, intégration avec des outils et des flux internes et externes. * Effectuer des évaluations et optimiser les outils et technologies SOC. * Contribuer aux politiques de détection et de remédiation sur les solutions de sécurité, conseiller sur les politiques de prévention. Process: * Examiner et améliorer en permanence les processus et procédures du SOC afin d'accroître l'efficacité et l'efficience. * Documenter les activités de réponse aux incidents et les enseignements tirés pour favoriser l'amélioration continue. * Définir et mettre en œuvre des guides de réponse aux incidents afin d'améliorer la rapidité et la cohérence de la réponse. Gestion des connaissances : * Contribuer à la création et à la mise à jour de la documentation et des procédures opérationnelles. * Agir en tant que référent, fournir des conseils et des formations pour développer les compétences au sein de l'équipe de cyberdéfense et des équipes opérationnelles qui soutiendront la cyberinvestigation. * Favoriser une culture de partage des connaissances et de collaboration au sein de l'équipe. Votre profil: * Licence en informatique, en sécurité de l'information ou dans un domaine connexe. * Certification professionnelle telle que CISSP, SANS FOR 508, GIAC, EC-Council, CompTIA. * Minimum de 3 ans d'expérience dans un rôle d'analyse SOC ou de cybersécurité, avec une expérience avérée dans la gestion d'incidents complexes. * Maîtrise des technologies et outils de sécurité, notamment SIEM/XDR, IDS/IPS, EPP, EDR et CTI. * Solide connaissance des protocoles et services de réseau, des systèmes d'exploitation et des services associés - Windows, Linux - et de l'informatique d'entreprise en général. * Idéalement capable de coder - script, python. * Solides compétences analytiques et expérience des outils et techniques d'analyse forensique. Lieu: 92 + 2j de remote Démarrage: ASAP Durée: 3 à 6 mois en freelance, embauche possible SI cette opportunité vous intéresse, n'hésitez pas a postuler à l'offre","Courbevoie, Île-de-France",100-650 €⁄j,https://www.free-work.com/fr/tech-it/analyste/job-mission/analyste-soc-senior-h-f-92,"
      Freelance
    "
"
      Consultant sécurité SOC / CSIRT
    ","Reformulation pour une description de poste : Missions principales : Opérateur Sécurité SOC Au quotidien: Traitement des alertes de sécurité: Analyse des alertes MSSP, phishing, CVE, leaks, etc. Tri et priorisation des incidents Investigations forensiques approfondies Réponse aux incidents de sécurité (MDI/MDO) En collaboration avec le MSSP: Intégration et optimisation des outils de sécurité: Branchement des sources de données Paramétrage et optimisation des détections Mise en place de corrélations entre les événements Participation aux exercices de Purple Team Recettage des configurations Suivi des KPIs A moyen terme: Développement d’outils pour le SOC interne: Création et maintenance de tableaux de bord ELK Mise en place d’une plateforme SOAR Collecte et analyse de renseignements sur les menaces (CTI et OSINT) Environnement de travail: Équipe de sécurité de 15 personnes Dynamique et collaborative Outils de pointe à disposition Compétences requises : Maîtrise des outils de sécurité: SIEM, EDR, MSSP, ELK, SOAR, CTI, OSINT Capacités d’analyse et de synthèse Aptitude à la recherche et à la résolution de problèmes Autonomie et sens du travail en équipe Excellentes compétences en communication Filiale de PageGroup, leader du recrutement et de l’intérim spécialisés dans de nombreux pays, Michael Page recrute des cadres confirmés en CDD et CDI au sein de 17 secteurs d’activités dont celle de l’Informatique et de l’IT. Acteur au cœur de l’écosystème de l’emploi, nous accompagnons nos clients et nos candidats dans une logique de partenariat durable et engagé. Nos clients sont à la recherche de tous types de profils experts, managers et dirigeants dans l’IT et l’Informatique et nos spécialistes recrutent pour des entreprises de toutes tailles.","Bordeaux, Nouvelle-Aquitaine",,https://www.free-work.com/fr/tech-it/consultant-securite-et-reseaux/job-mission/consultant-securite-soc-csirt,"
      Freelance
    "
"
      Expert Cybersécurité – Soc et CERT 
    ","Objectif global : Développer l’activité SOC Fraude Contrainte forte du projet – Le livrable est – Compétences techniques Analyste SOC Cyber sécurité – Confirmé – Impératif SIEM (Splunk) – Confirmé – Important Elastic – Confirmé – Important TheHive – Confirmé – Souhaitable Connaissances linguistiques Français Courant (Impératif) Anglais Professionnel Professionnel (Impératif) Description détaillée Assurer la détection et l’analyse des flux et comportements atypiques au sein du SI (portant sur le périmètre Applicatif ou Infrastructure), en disposant d’une expertise Cybersécurité et Fraude – Piloter la remédiation des incidents – Contribuer à la veille réglementaire (Sécurité, Protection des données personnelles, Lutte contre la fraude) Description actuelle du projet Dans le cadre du développement du SOC , celui-ci souhaite lancer un appel à prestation pour une mission d’assistance en cybersécurité N2, principalement sur la lutte contre la fraude. Intégré au sein du SOC , cette mission portera principalement sur les activités suivantes : – Détection, qualification et analyse des incidents de sécurité infrastructures, applicatifs et fraude – Pilotage des plans de réponse à incident – Suivi des plans de remédiation – Mise en place de scénario de détection et du traitement des alertes associées – Amélioration et mise en place de playbook d’automatisation Cette mission d’assistance débutera en mai 2023. En raison des contraintes réglementaires applicables à l’environnement  SOC  être ressortissant de l’Union Européenne est indispensable à la réalisation de cette mission. Le profil pour cette mission supposera : – Une expérience de 2 ans minimum en cybersécurité – Une expérience opérationnelle en SOC est souhaitable – Une bonne capacité de communication, d’analyse et de synthèse – Capacité à travailler avec rigueur et en équipe – Connaissance Splunk impérative – Connaissance en développement PHP et Python Localisation de la mission : Lyon Définition du profil: Assurer la détection et l’analyse des flux et comportements atypiques au sein du SI (portant sur le périmètre Applicatif ou Infrastructure), en disposant d’une expertise Cybersécurité et Fraude – Piloter la remédiation des incidents – Contribuer à la veille réglementaire (Sécurité, Protection des données personnelles, Lutte contre la fraude) En raison des contraintes réglementaires applicables à l’environnement  SOC  être ressortissant de l’Union Européenne est indispensable à la réalisation de cette mission. Le profil pour cette mission supposera : – Une expérience de 2 ans minimum en cybersécurité – Une expérience opérationnelle en SOC est souhaitable – Une bonne capacité de communication, d’analyse et de synthèse – Capacité à travailler avec rigueur et en équipe – Connaissance Splunk impérative – Connaissance en développement PHP et Python Localisation de la mission : Lyon Définition du profil: Assurer la détection et l’analyse des flux et comportements atypiques au sein du SI (portant sur le périmètre Applicatif ou Infrastructure), en disposant d’une expertise Cybersécurité et Fraude – Piloter la remédiation des incidents – Contribuer à la veille réglementaire (Sécurité, Protection des données personnelles, Lutte contre la fraude)","Lyon, Auvergne-Rhône-Alpes","50k-55k €⁄an, 500-520 €⁄j",https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/expert-cybersecurite-soc-et-cert,"
      Freelance
     
      CDI
    "
"
      CHEF DE PROJET SOC CERT CSIRT
    ","Directement rattaché au CERT manager , il lui rapportera les avancées des projets, les améliorations constatées dans le travail des analystes et les points devant encore être améliorés. Le CERT du groupe dispose d'analyste au Québec et en Asie, et intervient pour toutes les marques du groupe au niveau monde. Pour pouvoir participer aux réunions du CERT et animer des ateliers il est indispensable d'être à l'aise en anglais. L'équipe France se réuni une fois par semaine à Rueil-Malmaison , présence fortement recommandée ce jours-là. Consultant disposant d'au moins 5 ans d'expérience au sein de SOC ou CERT de grands groupes, avec une bonne connaissance en réponse à incident et investigation numérique . Il interviendra en tant que chef de projet pour piloter l'intégration et d'amélioration continue. Actuellement à 2 jours par semaine , possibilité de faire plus. Un profile technique ayant déjà participé à des crises cyber sera un plus. La mission consiste à accompagner le CERT dans sa montée en maturité : - piloter les projets de détection, réponse, d'investigations et d'automatisation, - animer des ateliers de travail sur différentes thématiques pour améliorer les procédures et manière de travailler des analystes, - proposer des solutions sur les problématiques rencontrées par le CERT, - challenger l'activité, les procédures et les outils du CERT pour trouver des points d'amélioration, - mettre en place les procédures et une méthodologie de traitement des incidents. Les principales technologies : - PaloAlto XSOAR - ServiceNow - Sekoia XDR & CTI - EDR SentinelOne","Paris, France",660-700 €⁄j,https://www.free-work.com/fr/tech-it/assistant-chef-de-projet/job-mission/chef-de-projet-soc-cert-csirt,"
      Freelance
    "
"
      Analyste SOC N3 - CSIRT
    ","Responsabilités Principales : Gestion des Incidents de Sécurité : Assurer la gestion complète des incidents de sécurité, en effectuant des analyses détaillées pour comprendre l'origine, l'impact et la portée des incidents. Analyse Forensique : Mener des analyses forensiques approfondies pour identifier les méthodes d'attaque, récupérer des preuves numériques et documenter les résultats des enquêtes. Threat Hunting : Utiliser des techniques avancées de recherche de menaces pour détecter les activités malveillantes potentielles et les attaquants persistants à l'intérieur du réseau. Gestion de Crise : Participer à la gestion des situations critiques et des incidents de sécurité majeurs, en travaillant en étroite collaboration avec les équipes internes et externes pour atténuer les risques et limiter les dommages. Astreinte : Participer à des rotations d'astreinte pour assurer une surveillance continue et une réponse aux incidents en dehors des heures de travail normales. Cyber Threat Intelligence (CTI) : Contribuer à l'analyse et à l'intégration des renseignements sur les menaces pour améliorer la détection proactive des attaques et la réponse aux incidents. Communication et Collaboration : Collaborer étroitement avec les autres membres de l'équipe SOC ainsi qu'avec les équipes techniques et managériales pour partager des informations sur les menaces et recommander des actions correctives. Langue : Utilisation courante de l'anglais pour la communication interne et externe, y compris la rédaction de rapports et la participation à des réunions. Optimisation des Règles de Détection : Participer à l'élaboration et à l'optimisation des règles de détection pour les systèmes de détection d'intrusion (IDS) et d'autres outils de sécurité. Gestion des Règles de Firewall : Contribuer à l'optimisation des règles de pare-feu pour renforcer la sécurité du périmètre réseau et limiter les risques d'exploitation. Solides compétences en gestion des incidents de sécurité et en analyse forensique. Expérience dans l'utilisation d'outils de sécurité tels que SIEM, EDR, et autres outils de détection et de réponse aux incidents. Connaissance approfondie des protocoles réseau, des systèmes d'exploitation et des technologies de sécurité. Compréhension des techniques d'attaque courantes, des vulnérabilités et des contre-mesures. Capacité à travailler efficacement sous pression et à gérer les situations d'urgence. Excellentes compétences en communication écrite et verbale, en français et en anglais. Certification en sécurité de l'information (par exemple, CISSP, CEH, GCIH) serait un plus. L'Analyste SOC Niveau 3 - CSIRT  est responsable de la gestion avancée des incidents de sécurité et des événements de sécurité au sein d'un environnement de CSIRT. Basé à Issy-les-Moulineaux chez l'un de nos clients dans le secteur du service de restauration, de gestion des installations et des équipements , le titulaire du poste travaillera au sein d'une équipe dédiée à la détection, à l'analyse et à la réponse aux menaces de sécurité informatique.","Issy-les-Moulineaux, Île-de-France",450-600 €⁄j,https://www.free-work.com/fr/tech-it/analyste/job-mission/analyste-soc-n3-csirt-2,"
      Freelance
    "
"
      Analyste SOC N3 Senior 
    ","Pour l’un de nos clients grand compte basé à Paris, dans le cadre d’une mission longue durée, nous recherchons un Analyste SOC N3 Senior. Profil recherché: Analyste SOC Double casquette BUILD RUN Anglais courant et technique indispensable Forte expertise SPLUNK Expertise IBM RESILIENT Expérience dans les outils EDR Missions: Réponse à incident N3 Implémentation, amélioration et documentation de règles de détéction (SIEM Splunk) Création de règles de détection en fonction des menaces Réalisation de Playbooks de réponse à incident Réalisation d'analyse Forensics Threat Intelligence Threat Hunting Profil recherché: Analyste SOC Double casquette BUILD RUN Anglais courant et technique indispensable Forte expertise SPLUNK Expertise IBM RESILIENT Expérience dans les outils EDR Missions: Réponse à incident N3 Implémentation, amélioration et documentation de règles de détéction (SIEM Splunk) Création de règles de détection en fonction des menaces Réalisation de Playbooks de réponse à incident Réalisation d'analyse Forensics Threat Intelligence Threat Hunting","Paris, France",400-3k €⁄j,https://www.free-work.com/fr/tech-it/analyste/job-mission/analyste-soc-n3-senior,"
      Freelance
    "
"
      ANALYSTE SOC N2-N3
    ","la supervision et l’administration des solutions du SOC ou Security Operating Center ; l’identification de l’origine des cyberattaques. Cette identification lui permettra de bloquer leur accès par le biais des solutions existantes ; la détection, puis l’analyse et la qualification des incidents et des menaces ; l’orientation des équipes techniques par rapport aux palliatifs et aux correctifs à mettre en œuvre. Ceci va garantir la sécurité du système informatique de l’entreprise ; l’assurance d’une veille permanente. La veille doit porter sur les menaces et aussi sur les failles logicielles et hardwares ; le suivi constant de la faille ou de la vulnérabilité aussi bien software que hardware ; l’assurance de la bonne utilisation, ainsi que l’assurance de l’exploitabilité du software et du hardware ; la documentation des bases de connaissances et celle des procédures de traitement ; l’analyse des  malwares ou plus exactement logiciels malveillants. Un analyst SOC est le spécialiste en charge de la sécurité du système informatique d’une entreprise. Il intervient essentiellement sur tous les incidents liés à la . Il préconise également l’amélioration en permanence de toutes les méthodes de détection et aussi de prévention  de tous les incidents inhérents à la sécurité informatique. En tant que spécialiste, l’analyste est tenu d’analyser, d’interpréter et de traiter chaque alerte de sécurité émise par le SOC. Le Centre des Opérations de Sécurité (SOC) est une plateforme destinée à la surveillance, l’évaluation et la défense des systèmes d’information de l’entreprise. Prenons  par exemple le cas d’une intrusion qui compromet le système. L’analyste SOC évalue dans un premier temps les dommages subis à cause de l’intrusion. Il contribue ensuite à la conception d’une solution technique pour rétablir le service. La conception de cette solution technique se fait en coordination avec d’autres acteurs : la Computer Emergency Response Team, la CSIRT, les administrateurs informatiques, etc. Un analyst SOC est le spécialiste en charge de la sécurité du système informatique d’une entreprise. Il intervient essentiellement sur tous les incidents liés à la . Il préconise également l’amélioration en permanence de toutes les méthodes de détection et aussi de prévention  de tous les incidents inhérents à la sécurité informatique.","Paris, France","60k-80k €⁄an, 500-600 €⁄j",https://www.free-work.com/fr/tech-it/analyste/job-mission/analyste-soc-n2-n3-22,"
      Freelance
     
      CDI
    "
"
      Ingénieur SOC
    ","Vous aurez en charge pour cette mission de : Détecter et gérer les incidents de sécurité remontés par le SIEM, par mail, téléphone Prendre en compte les alertes et des incidents de sécurité et les traiter en relation avec les équipes sécurité des entités du groupe Evaluer les risques et cyber menaces pouvant impacter l’entreprise et mettre en oeuvre les moyens de détection associés Threat Intelligence: Analyse et veille des menaces Implémenter et améliorer des règles de détection Documenter les playbooks de réponse à incidents Threat Hunting: Vous recherchez des intrusions sur le SI de l’entreprise, incluant l’environnement Office 365, Cloud AWS et Microsoft Azure- Expériences dans les outils EDR Effectuer des analyses Forensics Communiquer avec l’ensemble des entités opérationnelles de sécurité dugroupe Les livrables : Ticket Resilient de gestion des incidents Implémentation Règles de détection Splunk Documentation des règles de détection Documentation des Playbooks de réponse à incident Analyse des menaces et couverture des menaces par les règles de détection 2 jours de télétravail par semaine Mission basée à Paris la Défense Nous sommes une entreprise du service numérique (ESN) française, créée en 2018. Nous aidons nos clients à saisir l’ensemble des opportunités que présentent le cloud, le digital, les plateformes afin de leur garantir un avenir durable. Repenser son modèle demande une réflexion dans son ensemble. Le digital et l’innovation sont les piliers de la création de valeur, c’est pourquoi chez Octogone, nous cherchons à avoir une approche globale en mixant conseils sur les stratégies et services sur mesure. Nous voulons définir avec vous, par le biais de l’informatique, une organisation permettant de renforcer votre efficacité et vos positions concurrentielles. Depuis 2018, Octogone a pour ambition de transformer la manière de travailler en accompagnant les entreprises par le biais de consultants spécialisés. Nous voulons aider les sociétés à repenser leur business model et à développer une intelligence collective pour leur permettre de devenir des acteurs plus agiles.","Paris, France",,https://www.free-work.com/fr/tech-it/ingenieur/job-mission/ingenieur-soc-9,"
      Freelance
    "
"
      Consultant cybersécurité (H/F)
    ","Espace-Freelance, réseau de consultants indépendants, recherche pour l’un de ses clients directs : un Consultant cybersécurité (H/F), OFFRE A POURVOIR DANS LA METROPOLE LILLOISE. 2 jours de télétravail MAXIMUM. Votre mission : Renfort au RSSI sur les différentes taches cyber, Sensibilisation des collaborateurs, Analyse de risques, Force de proposition concernant des solutions permettant de réduire les risques en prenant en compte les contraintes de l’environnement. Gestion documentaires Expérience dans la sécurité des SI et dans le pilotage et l’analyse des risques métiers. Contexte international : anglais requis Expérience dans la sécurité des SI et dans le pilotage et l’analyse des risques métiers. Contexte international : anglais requis Profil confirmé. Force de propositions. MISSION DANS LA METROPOLE LILLOISE : sur site 2 / 3 jours. ET ACCESSIBLE EN TRANSPORT EN COMMUN. Bon communicant, vous êtes à l'aise pour accompagner des profils plus juniors dans la montée en compétence.","Lille, Hauts-de-France",480-720 €⁄j,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/consultant-cybersecurite-h-f-76,"
      Freelance
    "
