job-title,job-description,job-location,job-salary,job-url,job-type
"
      Consultant MOE BI / COGNOS 
    ","Un de nos clients recherche un MOE BI COGNOS >> Compétences impérativement exigées : Compétences BI Théorie du décisionnel (concepts, modélisations, Data…) Logique d’intégration de la DATA Compétences techniques : Développement de solution BI en environnement IBM COGNOS Analytics 11 et MS SQLServer Portail, reports, Dashboards, Datamodules Framework Manager / Transformer Outils MS SQL Server Très bon niveau SQL (requêtage, création et modification de procédures stockées) Connaissance de la plateforme Cognos, de son administration, des outils périphériques Connaissance de Tableau (Prep, Server et Desktop) Capacité à traiter des problématiques d’optimisation dans un contexte BI soumis à une forte pression de résultats rapides. Compétences organisationnelles : Capacité à piloter et communiquer avec les différentes équipes/interlocuteurs. Capacité à s’organiser et compétence sur les outils de communication, de conduite projet et de partage d’informations. Compétence(s) appréciée(s) : Connaissance d’autres technologies (Tableau/PBI/…) Anglais Connaissance du monde transport & logistique dans un contexte international. Descriptif détaillé de la mission : Environnement technique de la mission : Développement et maintenance évolutive des solutions BI et de reporting en relation avec les équipes AMOA BI, Data BI, IT et des keys-users. Centralisation et analyse des besoins exprimés Conception et modélisation de solutions BI Evolution des rapports et packages, & éventuellement des traitements d’alimentation. Rédaction de documents/spécifications techniques. +++++COGNOS BI 11 (Framework Manager, Report Studio, Transformer) +++SQL SERVER 2016 – 2019 +++ SQL/T-SQL ++Microsoft SSIS ++Tableau Desktop, Tableau Prep, Tableau Server + SDK Profil o Rigoureux o Autonome o Esprit d’analyse et de synthèse o Bon relationnel o Force de proposition et implication o Esprit et goût du travail en équipe Lieu de la mission : Puteaux/ Télétravail Partiel / Agile / Secteur non financier","Paris, France","50k-73k €⁄an, 550-650 €⁄j",https://www.free-work.com/fr/tech-it/consultant/job-mission/expert-cognos-5,"
      Freelance
     
      CDI
    "
"
      Consultant SSI 
    ","IMPORTANT MISSION à TOULOUSE 3 jours sur site OBLIGATOIRE Sensibilisation: Réalisation de la logistique des sensibilisations (invitation, relance, suivi) (50% de l'activité) Pour une population d'environ 5100 personnes, sur des thématiques liées aux nouveaux arrivants, aux données monétiques, aux développeurs Participation à la création du plan de sensibilisation annuel Participation à la réalisation des supports de sensibilisation Participation aux commissions sensibilisation Groupe Participation à la réalisation des reportings sur l'activité Habilitations Traitement en niveau 2 les demandes d'habilitation sur les profils sensibles (challenger le besoin si besoin) Participation aux comités habilitations internes Participation à la réalisation des reportings sur l'activité Faire évoluer les processus et les MOP de l'activité Demandes d'exception sécurité Traiter en niveau 2 les demandes d'exception sécurité (installation d'outil, ouverture de flux, copie de données, …) Participation à la réalisation des reportings sur l'activité Faire évoluer et participer à la rédaction des processus et des MOPs de l'activité En fonction des besoins du service possibilité de participer aux autres activités du service La mission peut être étendue aux autres activité de Gouvernance SSI du service Poste à forte consonance administrative, avec une très grosse utilisation de Excel. Une connaissance de Power Bi serait un plus Nous attendons du collaborateur une grande rigueur et une grande pugnacité dans le cadre de la logistique des sensibilisation. Également un bon esprit de synthèse pour proposer des reporting en phase avec l’audience adressée. Ne pas hésiter à être force de proposition pour faire évoluer les processus, MOP et reporting. Connaissance approfondie des processus de sécurité : Compréhension des alertes et incidents de sécurité, gestion des habilitations, et traitement des demandes d'exception sécurité. Compétences en logistique et organisation : Aptitude à organiser et exécuter la logistique des sessions de sensibilisation, incluant les invitations, les relances, et le suivi. Maîtrise des outils de bureautique : Excellente maîtrise d'Excel pour la gestion des données, l'analyse et le reporting. La connaissance de Power BI est un plus pour la création de rapports dynamiques et interactifs. Rédaction de processus et de MOP (Mode Opératoire Standard) : Capacité à rédiger, réviser, et améliorer les processus et les MOP liés à l'activité de sécurité. Rigueur et pugnacité : Important pour gérer efficacement la logistique des sensibilisations et assurer le suivi rigoureux des alertes et des incidents. Esprit de synthèse : Essentiel pour créer des reportings clairs et pertinents, adaptés à l'audience visée. Proactivité : Capacité à être force de proposition pour l'amélioration continue des processus, des MOP, et des méthodes de reporting. Capacité à travailler en équipe et communication : Travailler efficacement au sein d'une équipe multidisciplinaire et communiquer efficacement avec les différentes parties prenantes. Télé travail 2 JRS par semaine","Toulouse, Occitanie","10k-55k €⁄an, 100-550 €⁄j",https://www.free-work.com/fr/tech-it/consultant/job-mission/consultant-ssi-6,"
      Freelance
     
      CDI
    "
"
      msbi powerbi + de 7 ans
    ","La société devra fournir les prestations suivantes : Développement des flux d'extraction, de transformation et de chargement de données avec SSIS. Construction des tableaux de bord sous Power BI. Réalisation des jeux de données sous Power BI en se connectant à des bases SQL Server. Calcul des indicateurs et mesures calculées en langage DAX. Développement et réalisation des modèles de données sous Power BI Desktop. Déploiement de modèles de données Azure Analysis Service. Compétences requises : Expertise avérée sur Power BI Desktop et Power BI Service. Excellente maîtrise des processus de développement sur la plateforme Power BI. Très bonne maîtrise des langages (DAX, SQL Server). Très bonne maîtrise de Microsoft SSIS. Connaissance approfondie des processus de déploiement. Capacité à interagir, partager et collaborer avec les équipes techniques et les profils métiers. Excellentes compétences en communication. Aptitude à travailler en équipe. Autonomie et qualité de reporting. Nous sommes à la recherche d'un professionnel BI bénéficiant d'une solide expérience dans le développement de tableaux de bord sous Power BI. L'objectif est de mettre en place des rapports immobiliers sous Power BI en instaurant un processus visant à accroître la satisfaction des utilisateurs en améliorant l'utilisabilité, l'accessibilité et le plaisir d'interaction avec les rapports. Le candidat idéal devra posséder entre 7 et 10 ans d'expérience dans le domaine de la Business Intelligence. La société devra fournir les prestations suivantes : Développement des flux d'extraction, de transformation et de chargement de données avec SSIS. Construction des tableaux de bord sous Power BI. Réalisation des jeux de données sous Power BI en se connectant à des bases SQL Server. Calcul des indicateurs et mesures calculées en langage DAX. Développement et réalisation des modèles de données sous Power BI Desktop. Déploiement de modèles de données Azure Analysis Service. Compétences requises : Expertise avérée sur Power BI Desktop et Power BI Service. Excellente maîtrise des processus de développement sur la plateforme Power BI. Très bonne maîtrise des langages (DAX, SQL Server). Très bonne maîtrise de Microsoft SSIS. Connaissance approfondie des processus de déploiement. Capacité à interagir, partager et collaborer avec les équipes techniques et les profils métiers. Excellentes compétences en communication. Aptitude à travailler en équipe. Autonomie et qualité de reporting. Nous sommes à la recherche d'un professionnel BI bénéficiant d'une solide expérience dans le développement de tableaux de bord sous Power BI. L'objectif est de mettre en place des rapports immobiliers sous Power BI en instaurant un processus visant à accroître la satisfaction des utilisateurs en améliorant l'utilisabilité, l'accessibilité et le plaisir d'interaction avec les rapports. Le candidat idéal devra posséder entre 7 et 10 ans d'expérience dans le domaine de la Business Intelligence. La société devra fournir les prestations suivantes : Développement des flux d'extraction, de transformation et de chargement de données avec SSIS. Construction des tableaux de bord sous Power BI. Réalisation des jeux de données sous Power BI en se connectant à des bases SQL Server. Calcul des indicateurs et mesures calculées en langage DAX. Développement et réalisation des modèles de données sous Power BI Desktop. Déploiement de modèles de données Azure Analysis Service. Compétences requises : Expertise avérée sur Power BI Desktop et Power BI Service. Excellente maîtrise des processus de développement sur la plateforme Power BI. Très bonne maîtrise des langages (DAX, SQL Server). Très bonne maîtrise de Microsoft SSIS. Connaissance approfondie des processus de déploiement. Capacité à interagir, partager et collaborer avec les équipes techniques et les profils métiers. Excellentes compétences en communication. Aptitude à travailler en équipe. Autonomie et qualité de reporting. Nous sommes à la recherche d'un professionnel BI bénéficiant d'une solide expérience dans le développement de tableaux de bord sous Power BI. L'objectif est de mettre en place des rapports immobiliers sous Power BI en instaurant un processus visant à accroître la satisfaction des utilisateurs en améliorant l'utilisabilité, l'accessibilité et le plaisir d'interaction avec les rapports. Le candidat idéal devra posséder entre 7 et 10 ans d'expérience dans le domaine de la Business Intelligence.","Levallois-Perret, Île-de-France",100-600 €⁄j,https://www.free-work.com/fr/tech-it/consultant-bi/job-mission/msbi-powerbi-de-7-ans,"
      Freelance
    "
"
      DBA SQL
    ","Hanson Regan recherche un DBA SQL pour un contrat de 6 mois renouvelable basé dans le sud de Paris (2-3 jours de télétravail par semaine) Expertise en Base de données SQLServer (DBA), mais aussi sur les technologies Oracle, PostgreSQL et MongoDB  Bon relationnel, autonomie, leadership, bon communicateur, capacité à diriger des comités  Compétences éditoriales (rapport, présentation)  Anglais fort : Réunions à organiser régulièrement avec les IT des différents sites  SSI (sécurité des systèmes d'information), 550 bases de données ORACLE  500 bases de données SQLServer  100 bases de données PostGre  200 bases de données MongoDB Ceux-ci sont actuellement gérés par un opérateur externe (exploitation + intégration des projets). Un projet de ré-internalisation des services est lancé pour reprendre les services opérationnels globaux, ainsi que l'expertise nécessaire à l'intégration des projets les profils doivent avoir leur propre société anonyme ou micro-entreprise s'il vous plaît contactez-moi si cela vous intéresse Hanson Regan recherche un DBA SQL pour un contrat de 6 mois renouvelable basé dans le sud de Paris (2-3 jours de télétravail par semaine) Expertise en Base de données SQLServer (DBA), mais aussi sur les technologies Oracle, PostgreSQL et MongoDB  Bon relationnel, autonomie, leadership, bon communicateur, capacité à diriger des comités  Compétences éditoriales (rapport, présentation)  Anglais fort : Réunions à organiser régulièrement avec les IT des différents sites  SSI (sécurité des systèmes d'information), 550 bases de données ORACLE  500 bases de données SQLServer  100 bases de données PostGre  200 bases de données MongoDB Ceux-ci sont actuellement gérés par un opérateur externe (exploitation + intégration des projets). Un projet de ré-internalisation des services est lancé pour reprendre les services opérationnels globaux, ainsi que l'expertise nécessaire à l'intégration des projets les profils doivent avoir leur propre société anonyme ou micro-entreprise s'il vous plaît contactez-moi si cela vous intéresse Hanson Regan recherche un DBA SQL pour un contrat de 6 mois renouvelable basé dans le sud de Paris (2-3 jours de télétravail par semaine) Expertise en Base de données SQLServer (DBA), mais aussi sur les technologies Oracle, PostgreSQL et MongoDB  Bon relationnel, autonomie, leadership, bon communicateur, capacité à diriger des comités  Compétences éditoriales (rapport, présentation)  Anglais fort : Réunions à organiser régulièrement avec les IT des différents sites  SSI (sécurité des systèmes d'information), 550 bases de données ORACLE  500 bases de données SQLServer  100 bases de données PostGre  200 bases de données MongoDB Ceux-ci sont actuellement gérés par un opérateur externe (exploitation + intégration des projets). Un projet de ré-internalisation des services est lancé pour reprendre les services opérationnels globaux, ainsi que l'expertise nécessaire à l'intégration des projets les profils doivent avoir leur propre société anonyme ou micro-entreprise s'il vous plaît contactez-moi si cela vous intéresse","Paris, France",100-500 €⁄j,https://www.free-work.com/fr/tech-it/administrateur-sql/job-mission/dba-sql-16,"
      Freelance
    "
"
      Consultant conformité SSI
    ","Le consultant conformité SSI assure le suivi des recommandations en sécurité des systèmes d'information (SSI). Dans la DCRN, notamment dans la Division GRC, il identifie les sources de recommandations (audits SSI, contrôles internes, etc.), évalue leur pertinence et collabore avec les parties prenantes pour garantir la conformité aux normes et réglementations en matière de SSI.` Particulièrement, le consultant conformité est amené à travailler sur le suivi des recommandations SSI. La Société devra fournir les prestations suivantes : Particulièrement, le consultant conformité est amené à travailler sur le suivi des recommandations SSI. Dans le cadre de la DCRN (Direction Cybersécurité et Risques Numériques) et plus particulièrement dans la Division GRC (Gouvernance, Risques, Conformité SSI) en charge de la mise en conformité aux réglementations internes et externes cyber. La Société devra fournir les prestations suivantes : - Identification des sources de recommandations (ex. : Audits SSI, campagnes de contrôle interne SSI, audit interne, contrôles réalisés par les régulateurs, etc.). Centralisation des recommandations existantes : - Alimentation d’une base centrale reprenant l’ensemble des recommandations SSI émises - Identification des collaborateurs concernés par les recommandationsSuivi des recommandations : - Suivi dans le temps de l’état de la recommandation : analyse des travaux menés et du reste à faire - Animation d’ateliers avec les collaborateurs concernés par les recommandations - Récolte et analyse des preuves - Clôture des recommandations","Paris, France",100-530 €⁄j,https://www.free-work.com/fr/tech-it/consultant/job-mission/consultant-conformite-ssi-2,"
      Freelance
    "
"
      Pilote SSI
    ","Bonjour, je recherche pour l’un de mes clients un(e) Pilote SSI. Tâches : suivre la feuille de route des contrôles SSI du client définir le contexte de l’audit avec les relais cybersécurités et les équipes techniques préparer et animer les différentes réunions (cadrage, audit, restitution ) assurer la planification du contrôle et de son organisation du point de vue administratif et matériel alerter sur les dérives effectuer le reporting à travers la réunion hebdomadaire du service N’hésitez pas à revenir vers moi pour des informations complémentaires. La réussite d’une entreprise repose sur le travail de ses collaborateurs. Chez TEKsystems , nous comprenons les personnes. Chaque année, nous plaçons plus de 80 000 professionnels de l’informatique, dont plusieurs milliers en CDI à travers le monde. Notre connaissance approfondie de la gestion du capital humain nous permet d’aider nos clients à atteindre leurs objectifs métier, tout en optimisant leurs stratégies en matière de personnel informatique","Niort, Nouvelle-Aquitaine",400-550 €⁄j,https://www.free-work.com/fr/tech-it/pupitreur-pilote/job-mission/pilote-ssi,"
      Freelance
    "
"
      Pilote SSI
    ","Bonjour, je recherche pour l’un de mes clients un(e) Pilote SSI. Tâches : suivre la feuille de route des contrôles SSI du client définir le contexte de l’audit avec les relais cybersécurités et les équipes techniques préparer et animer les différentes réunions (cadrage, audit, restitution ) assurer la planification du contrôle et de son organisation du point de vue administratif et matériel alerter sur les dérives effectuer le reporting à travers la réunion hebdomadaire du service N’hésitez pas à revenir vers moi pour des informations complémentaires. La réussite d’une entreprise repose sur le travail de ses collaborateurs. Chez TEKsystems , nous comprenons les personnes. Chaque année, nous plaçons plus de 80 000 professionnels de l’informatique, dont plusieurs milliers en CDI à travers le monde. Notre connaissance approfondie de la gestion du capital humain nous permet d’aider nos clients à atteindre leurs objectifs métier, tout en optimisant leurs stratégies en matière de personnel informatique","Niort, Nouvelle-Aquitaine",,https://www.free-work.com/fr/tech-it/pupitreur-pilote/job-mission/pilote-ssi-1,"
      Freelance
    "
"
      ARHITECTE IAM - ACTIVE DIRECTORY & ENTRA ID F/H - NANTES (44)
    ","VOTRE QUOTIDIEN RESSEMBLERA A… Vous rejoignez notre client et serez en charge du périmètre de l’ensemble des infrastructures Active Directory et ENTRA ID, leurs adhérences avec les infrastructures IAM de l’Entreprise (Sailpoint, annuaires LDAP, Cyberark, ...), ainsi que les infrastructures matérielles, systèmes, outils et solutions logicielles associées. Dans le cadre de vos fonctions, vous interviendrez sur 4 axes majeurs : Etudes Produire les études, analyses et expertises liées à votre périmètre d’activité. Etablir le planning des dates de réalisation, dossiers d’études, compte rendu d’avancement, cadrage d’études, présentations techniques, etc. Conception de solutions Décrire le fonctionnement de la solution attendue afin d'en faciliter la mise en production et le déploiement. Rédiger les DAT, HLD, LLD, Rédiger les comptes-rendus de réunions, supports de présentation, cahiers de tests, spécifications techniques et fonctionnelles, documents d’intégration, etc. Expertise et support de Niveau 4 Apporter votre expertise technico-fonctionnelle (N4) en escalade de la gestion des incidents. Veille technologique Assurer la veille technologique sur votre périmètre d'activité (domaine Azure et AD). Environnement technique : Active Directory, Entra ID, AWS Managed AD, architecture et processus IAM Le poste est localisé à Nantes (44). Dans le cadre de cette mission, vous pourrez bénéficier de 2 jours de télétravail par semaine. VOUS NOUS APPORTEREZ ... Votre formation supérieure (Niveau Bac+5 ou Ecole d'Ingénieur) spécialisée en informatique / data Votre expérience de 8 ans minimum dans la conception et la modélisation de solutions d'architectures IAM Vos solides compétences sur Active Directory, Entra ID, AWS ou Azure ET SURTOUT ! Votre rigueur et votre sens de l'organisation Votre goût pour le travail en équipe et votre aisance relationnelle Votre autonomie et votre curiosité HighTeam est un groupe de conseil en informatique créé en 2009 à Paris et spécialisé en transformation digitale. Avec un chiffre d'affaires de 55 millions d'euros en 2023, HighTeam continue de renforcer sa présence en région pour plus de proximité avec ses clients et ses équipes. Aujourd'hui, c'est près de 500 Highteamers qui portent au quotidien nos couleurs et nos valeurs auprès de nos clients grands comptes (CAC40 / SBF120).","Nantes, Pays de la Loire","10k-70k €⁄an, 100-710 €⁄j",https://www.free-work.com/fr/tech-it/autre/job-mission/arhitecte-iam-active-directory-entra-id-f-h-nantes-44,"
      Freelance
     
      CDI
    "
"
      Chef de projet Cybersécurité (h/f)
    ","emagine recherche un Chef de projet pour réaliser une mission auprès d’un client grand compte. Informations : 2/3 jours de TT Anglais obligatoire Lieu : La défénse Description: Le programme Cyber ??Defense One PAM recherche un consultant externe en gestion de projet pour compléter notre équipe et nous aider dans notre phase de projet de migration CyberArk : migration des utilisateurs et des accès de nos anciennes plateformes Cyberark vers notre nouvelle plateforme mondiale. Le service bénéficiera du soutien de l’ensemble du projet et de l’équipe produit One PAM. Le Service relèvera du chef de projet mondial OnePAM. Livrables : - Organisation du projet en coordination avec les autres équipes (dont l'équipe d'intégration OnePAM) - migration utilisateurs & accès : définition des vagues & KPIs, suivi de l'exécution - Revue et conseils critiques sur les livrables de l'équipe d'intégration OnePAM - Gestion de la documentation du projet Expertise technique: - Maîtrise de l'outil CyberArk - Expertise en gestion des accès privilégiés - 5 ans d'Expertise en gestion de projet - Gestion de l'intégration des outils de sécurité au niveau international - Expertise en gestion de migration de données - Expertise en modèle de Responsabilité Partagée du Cloud Public (IaaS, PaaS, SaaS) - Expertise en organisation Agile ou Produit (un atout) Si vous êtes disponible et intéressé, merci de me retourner votre CV à jour et vos attentes à XXXX@XXXX.XX et/ou de me contacter au XX XX XX XX XX. A propos d’emagine Depuis 30 ans, nos clients voient en emagine un partenaire fiable auquel ils confient leurs projets IT, Applicatif, Digital et Cybersécurité. Présent en France au travers de 5 bureaux et en dix autres pays Européens, nous formons dorénavant un groupe de 600 m€ de chiffre d’affaires, avec plus de 4 500 consultants en mission. Nous accompagnons nos clients sur des prestations à très forte valeur ajoutée et proposons des solutions complètes d’audit et de gestion de ressources externes. Nous devons notre capacité à intervenir sur des prestations complexes ou pointues à notre esprit d’innovation et à l’agilité qu’emagine met au cœur de son dispositif.",France,,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/chef-de-projet-h-f-303,"
      Freelance
    "
"
      Architecte CyberArk
    ","Lieu : Bruxelles, Belgique Hybride : 2 jours sur site par semaine Durée du projet : 2 ans Contrat : 6 mois renouvelables Tarif journalier : €500-€800 Détails du client - Glocomms travaille actuellement avec une compagnie d’assurance de renommée mondiale à la recherche d’un Chef de Projet IGA hautement qualifié et expérimenté, intéressé par un projet au sein de leur équipe à Bruxelles. - Le client offre une grande opportunité pour un engagement à long terme, lorsque vous aurez terminé ce projet, s’ils ont la disponibilité, ils vous proposeront pour un autre projet. - En raison d’un manque de disponibilité en interne, le client recherche des experts externes sur le marché du freelance. - Nous sommes des partenaires à long terme avec ce client et nous avons d’autres projets d’avenir passionnants dans les plans avec eux. Aperçu du poste : En tant qu’architecte CyberArk, vous jouerez un rôle crucial dans la conception, la mise en œuvre et la gestion des solutions CyberArk au sein de notre organisation. Vous serez responsable de la sécurisation des accès privilégiés, de la gestion des informations d’identification et de la garantie de l’intégrité des données sensibles. Votre expertise sera déterminante dans la protection des actifs critiques du client contre les cyber-menaces potentielles. Ce rôle nécessite une compréhension approfondie des produits CyberArk, des meilleures pratiques de gestion des accès privilégiés (PAM) et une expérience pratique dans l’architecture et la mise en œuvre de solutions PAM. Responsabilités : - Conception de la solution : Collaborer avec les parties prenantes pour comprendre les besoins de l’entreprise et concevoir des solutions CyberArk adaptées aux besoins de l’organisation. Développer des conceptions architecturales, y compris des configurations de composants, des intégrations et des stratégies de déploiement. - Mise en œuvre : Diriger la mise en œuvre des solutions CyberArk, y compris l’installation, la configuration et la personnalisation des composants CyberArk tels que Enterprise Password Vault, Privileged Session Manager et Privileged Threat Analytics. - Intégration : Intégrer CyberArk aux composants de l’infrastructure existante, y compris les services d’annuaire, les mécanismes d’authentification et les solutions de gouvernance des identités. Assurer une interopérabilité transparente avec d’autres outils et systèmes de sécurité. - Élaboration de politiques : Définir et appliquer des politiques et des procédures de gestion des accès privilégiés conformes aux normes industrielles et aux exigences réglementaires. Élaborer des politiques de contrôle d’accès, des calendriers de rotation des mots de passe et des lignes directrices pour l’enregistrement des sessions. - Gestion des risques : Évaluer les risques afin d’identifier et de hiérarchiser les risques liés aux accès privilégiés. Mettre en œuvre des stratégies d’atténuation pour réduire la probabilité et l’impact des incidents de sécurité potentiels. Surveiller et analyser les journaux et les alertes de sécurité afin de détecter les anomalies et les menaces potentielles. - Réponse aux incidents : Fournir une expertise dans les activités de réponse aux incidents liés à des violations d’accès privilégiés ou à des incidents de sécurité. Enquêter sur les failles de sécurité, analyser les causes profondes et recommander des mesures correctives pour éviter qu’elles ne se reproduisent. - Documentation et formation : Créer une documentation complète, y compris des diagrammes architecturaux, des guides de configuration et des procédures opérationnelles. Organiser des sessions de formation pour le personnel informatique et les utilisateurs finaux afin de les sensibiliser aux meilleures pratiques en matière de gestion des accès privilégiés. Qualifications : Licence en informatique, en technologie de l’information ou dans un domaine connexe. La certification CyberArk Defender ou une certification équivalente est fortement souhaitée. Expérience confirmée dans la conception, la mise en œuvre et la gestion de solutions CyberArk dans des environnements d’entreprise. Forte compréhension des concepts de gestion des accès privilégiés, y compris le moindre privilège, l’accès juste à temps et la mise en voûte des mots de passe. Connaissance approfondie de la suite de produits CyberArk, notamment Enterprise Password Vault (EPV), Privileged Session Manager (PSM) et Central Policy Manager (CPM). Maîtrise des langages de script tels que PowerShell, Python ou Shell pour les tâches d’automatisation et de personnalisation. Connaissance des concepts et des technologies de gestion des identités et des accès (IAM), notamment LDAP, Active Directory, SAML et OAuth. Excellentes compétences en matière d’analyse et de résolution de problèmes, avec la capacité de résoudre des problèmes techniques complexes. Solides compétences en matière de communication et de relations interpersonnelles, avec la capacité de collaborer efficacement avec des équipes interfonctionnelles. Capacité avérée à gérer plusieurs projets simultanément et à hiérarchiser les tâches dans un environnement en évolution rapide. Trackers de talents spécialisés reliant les meilleurs talents sur les marchés Français, Suisse et Belge. Les consultants Glocomm ont des consultants experts alignés sur les cinq domaines techniques ci-dessous: - Cloud et infrastructure - ERP / CRM - Développement de logiciels - Intelligence d’affaires et analyse de données volumineuses - Sécurité Glocomms est la division informatique de Phaidon International, une agence mondiale de recrutement de spécialistes",Belgique,500-800 €⁄j,https://www.free-work.com/fr/tech-it/architecte/job-mission/architecte-cyberark,"
      Freelance
    "
"
      Chef de projet PAM CyberArk (h/f)
    ","Cyber Defense One PAM program is looking for an external Project Management Consultant to complete our team and help us in our CyberArk migration project phase : users & accesses migration from our old Cyberark platforms to our newly Global platform. The Service  will receive support from all One PAM project and product team. The Service  will report to the OnePAM global project manager. Deliverables: ·        Project organization in coordination with other teams (including OnePAM integration team) ·        users & accesses migration: define the waves & KPIs definition, follow up of the execution ·        Review and critical advices on OnePAM integration team deliverables ·        Project Documentation Management Le programme One PAM de Cyberdéfense est à la recherche d'un consultant externe en gestion de projet pour compléter notre équipe et nous aider dans notre phase de projet de migration CyberArk : migration des utilisateurs et des accès de nos anciennes plateformes CyberArk vers notre nouvelle plateforme globale. Le service recevra le soutien de toute l'équipe du projet One PAM et de l'équipe produit. Le service sera rattaché au chef de projet OnePAM. Livrables : - Organisation du projet en coordination avec les autres équipes (y compris l'équipe d'intégration OnePAM) - migration des utilisateurs et des accès : définition des vagues et des KPIs, suivi de l'exécution - Revue et conseils critiques sur les livrables de l'équipe d'intégration OnePAM - Gestion de la documentation du projet ·        Expertise in CyberArk tool ·        Expertise in Privileged Accesses Management ·        5 years of Expertise in project management ·        Management of Security tool integration at international level ·        Expertise in data migration management ·        Expertise in Public Cloud Shared Responsibility model (IaaS, PaaS, SaaS) ·        Expertise in Agile or Product organization (preferred) ·        Authentication (IAM) : Very Strong ·        Automation : Limited Experience ·        Cloud platforms & environment : Moderately Strong ·        Information security: Moderately Strong ·        IT Risk knowledge : Very Strong ·        Producing & presenting reports & documentation: Expert ·        Project management : Expert ·        Quality management : Very Strong ·        Security : Very Strong ·        SharePoint : Moderately Strong ·        Transformation : Moderately Strong Nice to Have ·        Active Directory : Moderately Strong ·        Agile techniques (SCRUM, Kanban) : Limited Experience ·        Architecture : Limited Experience ·        AWS : Moderately Strong ·        Azure (DevOps, Services, SQL, Azure Search) : Limited experience ·        IAM - one identity : Very Strong ·        JIRA : limited experience ·        Linux (Red Hat, Ubuntu, �) : Superficial Familiarity ·        Microsoft Power BI : Superficial Familiarity ·        Monitoring methods and tools: Moderately Strong ·        Networks knowledge:  Superficial Familiarity ·        Oracle : Superficial Familiarity ·        Windows Server : Superficial Familiarity - Expertise dans l'outil CyberArk - Expertise en gestion des accès privilégiés - 5 ans d'expertise en gestion de projet - Gestion de l'intégration d'outils de sécurité au niveau international - Expertise dans la gestion de la migration des données - Expertise dans le modèle de responsabilité partagée du Cloud public (IaaS, PaaS, SaaS) - Expertise en Agile ou en organisation de produits (préférable) - Authentification (IAM) : très forte - Automatisation : Expérience limitée - Plateformes et environnement cloud : Modérément fort - Sécurité de l'information : Moyennement fort - Connaissance des risques informatiques : Très forte - Production et présentation de rapports et de documentation : Expert - Gestion de projet : Expert - Gestion de la qualité : Très fort - Sécurité : Très fort - SharePoint : Moyennement fort - Transformation : Moyennement fort Nice to Have ·        Active Directory : Moderately Strong ·        Agile techniques (SCRUM, Kanban) : Limited Experience ·        Architecture : Limited Experience ·        AWS : Moderately Strong ·        Azure (DevOps, Services, SQL, Azure Search) : Limited experience ·        IAM - one identity : Very Strong ·        JIRA : limited experience ·        Linux (Red Hat, Ubuntu, �) : Superficial Familiarity ·        Microsoft Power BI : Superficial Familiarity ·        Monitoring methods and tools: Moderately Strong ·        Networks knowledge:  Superficial Familiarity ·        Oracle : Superficial Familiarity ·        Windows Server : Superficial Familiarity - Active Directory : modérément fort - Techniques agiles (SCRUM, Kanban) : Expérience limitée - Architecture : Expérience limitée - AWS : Modérément fort - Azure (DevOps, Services, SQL, Azure Search) : Expérience limitée - IAM - une identité : très forte - JIRA : expérience limitée - Linux (Red Hat, Ubuntu, �) : Familiarité superficielle - Microsoft Power BI : connaissance superficielle - Méthodes et outils de surveillance : Modérément fort - Connaissance des réseaux : Connaissance superficielle - Oracle : Familiarité superficielle - Windows Server : connaissance superficielle","Paris, France",500-650 €⁄j,https://www.free-work.com/fr/tech-it/assistant-chef-de-projet/job-mission/chef-de-projet-pam-cyberark,"
      Freelance
    "
"
      PAM Chef de Projet
    ","Rôle : Chef de projet PAM Contrat : 1 an Lieu de travail : Paris - 3 jours à distance, 2 jours sur site Début : ASAP Langues : Français et Anglais Au sein de la famille de services Network, Cybersecurity & Digital Identity, vous rejoindrez les équipes Privileged Access Management (PAM), dont le rôle est de gérer le service CyberArk. En tant que support à la gestion des services PAM Active Directory et Password Vault (CyberArk), vous serez responsable de l’exploitation globale de la plateforme PAM (opérabilité et mise en œuvre des changements) pour le compte du client, ainsi que de la gestion opérationnelle des services souscrits par les entités du Groupe. Vous assistez le Head of PAM et PAM Password Vault (CyberArk) dans la réalisation de projets et contribuez au maintien de l’opérabilité des services. Dans votre domaine de service Gérer la mise en œuvre des mises à niveau des services Assurer le respect de la politique de sécurité du S.I. dans le cadre de vos services et participer à la définition des processus associés Décrire les nouveaux services ou optimiser les définitions des services existants afin de les intégrer dans les catalogues des clients ou dans les accords de service Assurer le maintien en condition opérationnelle des services (changements, incidents, problèmes, gestion de la capacité, etc. Assurer le respect et le déploiement des processus sur son périmètre, en tant que relais opérationnel des processus transversaux Maintenir et développer les articles de notre outil ITSM (ServiceNow) et la base de connaissance associée s). Trackers de talents spécialisés reliant les meilleurs talents sur les marchés Français, Suisse et Belge. Les consultants Glocomm ont des consultants experts alignés sur les cinq domaines techniques ci-dessous: - Cloud et infrastructure - ERP / CRM - Développement de logiciels - Intelligence d’affaires et analyse de données volumineuses - Sécurité Glocomms est la division informatique de Phaidon International, une agence mondiale de recrutement de spécialistes","Paris, France",,https://www.free-work.com/fr/tech-it/assistant-chef-de-projet/job-mission/pam-chef-de-projet,"
      Freelance
    "
