job-title,job-description,job-location,job-salary,job-url
"
      CYBER INCIDENT MANAGER -Certifié CISSP- Marseille (13) - exp 13 ans mini 
    ","Rôle : Nous recherchons un gestionnaire de processus de gestion des incidents innovant pour optimiser nos processus de gestion des incidents. Vous serez responsable de documenter nos processus actuels, de recommander des améliorations et d'évaluer l'efficacité des modifications apportées à nos processus de gestion des incidents. En tant que Cyber Process Integration Manager, vous serez le maestro qui orchestrera la symphonie des processus dans toutes les unités de notre Cyber Defense Center. Votre rôle est crucial pour assurer une collaboration et une intégration transparentes des diverses fonctions au sein du Centre de Cyberdéfense, créant ainsi un environnement opérationnel cohérent et efficace. En tant que Cyber Incident Management Process Manager au sein du groupe (SOC + CERT), vous serez responsable de : • Concevoir, mettre en œuvre et gérer des processus intégrés dans toutes les unités du CDC, garantissant un flux de travail harmonieux et efficace. • Évaluation des processus de gestion des incidents existants. • Identifier et définir les améliorations du processus de gestion des incidents. • Coordonner les stratégies d'amélioration des processus de gestion des incidents avec les parties prenantes internes. • Superviser tous les aspects liés aux étapes de mise en œuvre des initiatives d'amélioration des processus de gestion des incidents. • Analyser et surveiller les changements apportés aux processus de gestion des incidents et apporter les ajustements nécessaires. • Guider et superviser le personnel affecté à des tâches spécifiques. • Effectuer des analyses continues des processus de gestion des incidents en termes de productivité, de qualité, de coûts et de gestion du temps. • Présenter des rapports d'avancement et intégrer les commentaires. • Réviser et mettre à jour les procédures et politiques. • Agir comme agent de liaison entre les différentes équipes cyber, en promouvant une culture de collaboration et de compréhension mutuelle. • Développer et affiner les protocoles de communication inter-unités, en veillant à ce que tout le monde parle le même langage « cyber ». • Examiner et optimiser régulièrement les processus pour en améliorer l'efficience et l'efficacité, car la stagnation est l'ennemi du cybermonde. • Mettre en œuvre l'automatisation des processus lorsque cela est possible, libérant ainsi de précieuses ressources humaines pour des tâches plus complexes. • Faciliter la formation conjointe et les exercices d'équipe interfonctionnels, en veillant à ce que chaque membre de l'équipe comprenne comment son rôle s'inscrit dans un contexte plus large. • Se tenir au courant des développements dans les activités de gestion des incidents et de gestion des processus, en apportant des idées innovantes. Profil: Votre profil correspond aux critères suivants : • Vous détenez les certifications pertinentes du secteur de la cybersécurité, notamment : •GCFA, CIH, CISSP, CISA, ITIL • Vous avez 5 ans ou plus d'expérience dans un rôle avec des responsabilités similaires, notamment CERT, SOC, SecOps ou GRC. • Vous possédez une bonne compréhension des processus et méthodologies de gestion des incidents de sécurité de l'information (par exemple, ISO 27035, cadre NIST ou SANS 6 étapes). • Compétences exceptionnelles en leadership, en collaboration et en communication. • Compétences avancées en matière d'analyse et de résolution de problèmes. • Une expérience dans le secteur du transport/expédition/logistique est un plus. • Vous maîtrisez l'anglais oral et écrit dans un contexte professionnel. • Excellentes compétences interpersonnelles et de communication, apte à créer des ponts entre les équipes et les départements. • Capacité démontrée à diriger le changement et à gérer des projets complexes. • Un penseur stratégique doté d'un talent pour la résolution de problèmes et d'une touche de créativité. Qualités : Vous possédez également les qualités suivantes : • Autonomie et comportement proactif. • Excellentes compétences de communication verbale et écrite. • Capacités d'analyse et de synthèse. • Désir de s'engager avec les gens et de permettre leur réussite. • Leadership et volonté de conduire le changement. • Capacité à travailler dans un environnement international avec du personnel offshore. • Discrétion sur les sujets sensibles. Pourquoi nous rejoindre : Ce n'est pas simplement un autre travail ; c'est une mission. Vous rejoindrez une équipe de professionnels dévoués et déterminés à faire une différence dans le cybermonde. Nous offrons un package compétitif, des opportunités de formation continue et la chance de faire partie d’une fonction critique de notre organisation. De plus, vous aurez l’occasion unique de façonner notre mode de fonctionnement et de vous protéger contre les cybermenaces. Autres responsabilités : • Participer aux activités de collaboration interdépartementales du Centre de Cyberdéfense. • S'engager dans des projets, des améliorations et des efforts de conformité liés aux questions CERT. • Ces activités ne sont pas exhaustives et peuvent évoluer en fonction des besoins opérationnels. poste basé à Marseille avec télétravail partiel (Quasi Full Remote possible) Expérience minimum dans l'IT de 10 ans exigée La maitrise de l'anglais est nécessaire : merci d'adresser vos CV en Anglais svp.","Marseille, Provence-Alpes-Côte d'Azur","58 300-89 800 €⁄an, 510-680 €⁄j",https://www.free-work.com/fr/tech-it/application-manager/job-mission/cyber-incident-manager-marseille-13-exp-10-ans-mini
"
      MANAGEMENT DE PROJET CYBERSÉCURITÉ SOC
    "," Pilotage des sujets  Suivi des coûts et du planning associé  Définition des indicateurs de suivi  Pilotage d’ateliers techniques  Production du résultat de l’étude SIRP  Production des supports des comités opérationnels et des comités de pilotage  Rédaction du RFP et mise en place de la grille d’évaluation  Pilotage des soutenances Les livrables attendus sont :  Reporting hebdo sur chaque streams (minutes, alertes, prochaines étapes)  Supports et CR des réunions et ateliers mise en place  Indicateurs de suivi à jour  RFP MSSP, et sa grille d’évaluation  Etude SIRP  Supports des comités opérationnels et des comités de pilotage Environnement Technique :  Agile Scrum  Suite Office (Exchange OnLine, OneDrive, O365 ) MANAGEMENT DE PROJET CYBERSÉCURITÉ SOC Crée en 1999, Objectware est une société de conseil et d’ingénierie informatique spécialisée dans le secteur de la banque, de la finance de marché, et de l’assurance, dont la notoriété sur les grands comptes de la place de Paris a fait un spécialiste reconnu des décideurs en Maîtrise d’ouvrage comme en Maîtrise d’œuvre. Notre activité couvre la totalité du cycle de vie des systèmes d’informations (Pilotage et Gestion de projet, Conseil en MOA, Conception, Réalisation, Maintenance, Production Exploitation).","Paris, France",,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/management-de-projet-cybersecurite-soc-1
"
      SERVICE DELIVERY MANAGER SOC
    ","Délivrer Des Services Managés De Veille sur les menaces cyber Détection d’attaques et suivi des incidents de sécurité Qualification des vulnérabilités Réaction sur incidents de sécurité majeur En tant que Service Delivery Manager, Tu seras en charge pour plusieurs clients du SOC de : Piloter au quotidien l’activité afin de fournir un service conforme aux engagements contractuels Organiser le suivi des équipes techniques, en binôme avec le référent technique, Participer aux réunions opérationnelles hebdomadaires Organiser et animer les comités de opérationnels et de pilotage de la prestation prévus dans la gouvernance Rédiger et maintenir à jour les livrables contractuels (convention de services, stratégies de collecte / détection) Suivre l’avancement des projets et demandes complexes Participer à la planification des opérations Réaliser le suivi des KPI, de la facturation et des éventuelles pénalités Gérer les situations de crise Coordonner les intervenants, Assurer les escalades et le suivi managérial, S’assurer du suivi des plans d’actions définis Contribuer aux propositions commerciales, en lien avec l’équipe Sales Accompagner le client sur les axes d’évolution et d’amélioration du service En fonction de ton expérience sur les sujets traités, tu seras accompagné et soutenu par ton manager et tes collègues experts tout au long de tes missions. Tes objectifs : Apporter immédiatement tes compétences relationnelles et ton expertise opérationnelle Être présent pour notre équipe et les interlocuteurs client afin de les aider à trouver les solutions adaptées aux situations rencontrées Savoir adapter son discours en fonction des interlocuteurs (métiers, experts, responsables, etc.) Poursuivre la construction d’une relation de proximité avec le client Participer à la pérennisation du client et au développement commercial de l’activité Qualifications Idéalement tu es/as : Un diplôme d’ingénieur (ou équivalent Bac +5) Une expérience dans la gestion de projet, d’équipe et de contrat, et idéalement, une première expérience sur un poste similaire Un relationnel à toute épreuve pour démêler les situations les plus inextricables De la rigueur, un bon sens du service et la volonté de délivrer un service de qualité pour accompagner l’activité du client Un intérêt pour la cyber sécurité Un bagage technique IT général, des connaissances cyber sécurité et cloud étant des plus appréciés Pas de sueur froide à l’idée de se déplacer à temps partiel dans les locaux du client ou de prendre le téléphone pour fluidifier les échanges avec le client A l’aise en anglais Aptenia is a specialist boutique consulting agency tailored to meet our clients’ needs. Our aim is to help our clients meet their staffing goals, reduce position downtime & minimize output downfall, through finding the right people, quickly. Our aim is to help build a service that appreciates the talent and empathizes with ventures. We have a trusted and proven network of candidates. Matching the top technical talent with fast-growing tech companies, I specialize in helping build teams placing the top 1 -3 of candidates across Europe. We offer a modern recruitment solution for today’s top companies, which allows our clients to sustain growth and profitability, putting us a cut above our competitors. Our team specializes in recruiting in the areas of: Cloud Cybersecurity Data Science Big Data","Paris, France",450-550 €⁄j,https://www.free-work.com/fr/tech-it/application-manager/job-mission/service-delivery-manager-soc-3
"
      RESPONSABLE SOC TECHNICO-FONCTIONNEL H/F
    ","AXONE recherche pour une de ses clients un RESPONSABLE SOC H/F pour une mission de 12 mois renouvelable (longue durée) basée à PARIS (75). Reprise du périmètre existant auprès de l’actuel Responsable du SOC (reprise des activités): Gestion/pilotage d’un SOC externalisé en service managé (run) Pilotage/gestion des projets d’extension des technologies et services portés par le SOC (SIEM, DLP, etc.) Coordination du projet de déploiement des technologies du SOC sur les environnements de production AWS Coordination du projet de répartition des responsabilités de gestion des services opérationnelle du SOC entre les équipes d’Exploitation et de Cybersécurité (Détection/réponse vs Protection opérationnelle) Accompagnement et montée en compétences d’un profil junior en binôme (recrutement à venir), pour internalisation de la compétence à terme (1 à 2 ans) N'hésitez pas à m'envoyer votre candidature. Sylvain | AXONE Expérience confirmée sur ce type de prestation (intégration, gestion, pilotage, intervention sur des sujets très opérationnels de SOC) Compétences techniques avancées impératives sur les environnements cloud AWS (infra, réseau et services) Reprendre la maîtrise complète du périmètre actuel de la personne en poste (partante sous 4 à 6 mois) Capacité à être rapidement autonome sur les sujets maîtrisés Capaciter à travailler en directe avec des équipes techniques avancées (DEVOPS / SECOPS) Être reconnu pour ses connaissances techniques et légitime auprès de ses interlocuteurs techniques (Exploitation/DEVOPS/SECOPS/Services managés, etc.) Expérimenté sur les sujets WAF, FW, EDR/XDR, Scanner de vulnérabilités, Bastion d’administration, MFA, VPN, Web security proxy (Technologies actuelles du SOC) Possibilité d’astreintes","Paris, France",600-700 €⁄j,https://www.free-work.com/fr/tech-it/assistant-fonctionnel/job-mission/responsable-soc-h-f-4
"
      Analyste SOC/CSIRT - FREELANCE - MISSION
    ","Analyste SOC/CSIRT - FREELANCE - MISSION Pour un client basé sur Bordeaux nous recherchons un ANALYSTE SOC/CSIRT POUR UNE MISSION DE 6 MOIS : Assurer la conception et la mise en place du système de détection et de réponse aux incidents (EDR) ainsi que du système de gestion des informations et des événements de sécurité (SIEM). Coordonner le fonctionnement quotidien de la sécurité interne en collaboration avec le prestataire de services de sécurité managés actuel, incluant le traitement des alertes, la gestion des e-mails de phishing, des CVE, des fuites de données, etc. Mettre en œuvre des règles de détection (Sigma, Yara, etc.), gérer les indicateurs de compromission (IOC), administrer les listes de confiance et de blocage, effectuer des mises à jour par lots, segmenter les machines en groupes, et tester les alertes pour garantir une configuration optimale de l'EDR et une remontée efficace des tickets Profil recherché : Expertise technique solide en sécurité opérationnelle (SOC) et en équipe d'intervention en cas d'incidents de sécurité informatique (CSIRT). Expérience avérée dans la gestion quotidienne et l'architecture des technologies EDR et SIEM, en particulier dans le cadre de l'intégration Capacité à effectuer à la fois des tâches de maintenance régulière et de conception (build) sur les technologies de sécurité. Bonnes compétences en communication et en coordination pour travailler efficacement avec les parties prenantes internes et externes. JOAAL CONSULTING est votre partenaire de confiance pour le recrutement en informatique. Nous mettons en relation des talents hautement qualifiés avec des entreprises axées sur la technologie. Notre engagement pour l'excellence, les solutions personnalisées et l'innovation nous distingue et garantit le succès de vos projets numériques. Ensemble, nous façonnons l'avenir de la technologie.","Bordeaux, Nouvelle-Aquitaine",400-630 €⁄j,https://www.free-work.com/fr/tech-it/analyste/job-mission/analyste-soc-csirt-freelance-mission
"
      SOC Analyst- OT
    ","Mon client, l’un des intégrateurs informatiques en France, recherche un analyste SOC, avec une solide expérience dans l’environnement OT et sur les règles de détection/cas d’utilisation BUILD, pour l’assister dans ses besoins de sécurité. Mon client a un client du secteur de l’alimentation et des boissons qui possède de nombreux systèmes de fabrication OT sur ses multiples sites à travers l’Europe. Vous rejoindrez l’équipe SOC. Le SIEM dans lequel vous avez une expertise n’est pas important. Rôle : Analyste SOC Lieu : Paris À distance : 2 jours par semaine sur place Contrat : 12 mois renouvelable (mission de 3 ans) Description de l’emploi: BUILD: Construire des règles de détection dans le monde industriel, c’est-à-dire savoir identifier des scénarios, quelles sources sont utiles, comment détecter, comment réagir, etc. (exemple : accès à un automate non autorisé, modification dans les automates, etc.) Définir des politiques et former d’autres analystes aux réflexes de base en OT , par exemple un virus mis en quarantaine sur un équipement industriel doit encore faire l’objet d’une enquête, etc. RUN: Prioriser les alertes OT, affiner les règles OT, etc. Effectuer des enquêtes, des criminalistiques, etc. sur des équipements industriels, etc. Trackers de talents spécialisés reliant les meilleurs talents sur les marchés Français, Suisse et Belge. Les consultants Glocomm ont des consultants experts alignés sur les cinq domaines techniques ci-dessous: - Cloud et infrastructure - ERP / CRM - Développement de logiciels - Intelligence d’affaires et analyse de données volumineuses - Sécurité Glocomms est la division informatique de Phaidon International, une agence mondiale de recrutement de spécialistes","Paris, France",,https://www.free-work.com/fr/tech-it/analyste/job-mission/soc-analyst-ot
"
      Un Ingénieur / intégrateur Sauvegarde (NETBACKUP Hitachi, stockage, OPCA, Exadata, VMware)
    ","Smarteo recherche pour l'un de ses clients, Un Ingénieur / intégrateur Sauvegarde (NETBACKUP Hitachi, stockage, OPCA, Exadata, VMware) sur Trélazé Description: La prestation « Ingénieur/intégrateur Sauvegarde » couvre les prestations suivantes (liste non exhaustive) : Relation avec les responsables de l'équipe Intégration projet et RUN. Comprendre, appliquer et tester les méthodes de sauvegarde/restauration Création des documentations en vue de l'exploitation par les équipes. Acteur de la transition des méthodes vers le RUN Être support pendant les phases de tests. Détecter et alerter les responsables sur les dérives techniques ou organisationnelle d'une tache Participer à l'élaboration du projet test de restauration en termes de charges, compétences, risques en collaboration avec les responsables. Technologies : o Linux, windows, Solaris, autres o Oracle, SqlServer, MongoDB, Maria DB o Hitachi, stockage, OPCA, Exadata, VMware o Apache, Siteminder, Keycloak, EDR, Jboss, tomcat o Control M, Netbackup ( DXI, Scalar ), Centreon, BSA, Trend o NETBACKUP Aide à la standardisation + automatisation Linux Si vous êtes disponible et intéressé, merci de me faire parvenir votre TJM ainsi que votre CV à jours en format word Aide à la standardisation + automatisation Linux Si vous êtes disponible et intéressé, merci de me faire parvenir votre TJM ainsi que votre CV à jours en format word Aide à la standardisation + automatisation Linux Si vous êtes disponible et intéressé, merci de me faire parvenir votre TJM ainsi que votre CV à jours en format word","Trélazé, Pays de la Loire",400-470 €⁄j,https://www.free-work.com/fr/tech-it/developpeur-salesforce/job-mission/un-ingenieur-integrateur-sauvegarde-netbackup-hitachi-stockage-opca-exadata-vmware
"
      Expert APIGEE
    ","La réalisation d'un Proof Of Value nous semble essentielle pour évaluer la pertinence des solutions envisagées dans notre environnement spécifique. Cela permettra de tester l'intégration, la sécurité, et l'évolutivité avant une adoption à l’échelle du groupe. Notre client souhaite réaliser un Proof Of Value API Management qui devra répondre à plusieurs enjeux : Sécurité du SI : mieux maitriser l’exposition de nos API vers l’extérieur (par exemple pour les fuites de données), anticiper le déploiement de la directive NIS 2 pour les places de marché L'expert solution APIM devra principalement nous aider à déployer les deux solutions Software AG & APIGEE, notamment en : • D’accompagner les équipes de production pour le paramétrage et déploiement (CI/CD, réseau, IAM/IDP…) • D’accompagner les équipes de développement pour déployer les API dans les solutions • D’accompagner les équipes de sécurité pour paramétrer dans la solution les règles SSI • D’accompagner les équipes architecture pour la gouvernance des API Compétences - Expertise APIGEE - plateforming & développement - Connaissance Software AG - platforming & développement - Connaissance en outillage DEVOPS - Confirmé en environnements Cloud - Expertise en Architecture Middleware Livrables - Software AG My WebMethod & APIGEE fonctionnels pour le POV (on prem pour MyWebMethod & Hybride pour APIGEE) - Connecteurs APIsation (Software AG) du Mainframe déployés - API Mainframe et commerce déployées sur les portails et solutions APIM - Intégration de la solution APIM APIGEE dans la CI/CD groupe - Paramétrage de la sécurisation des APIs - Documentation des différents travaux","Île-de-France, France","10k-65k €⁄an, 100-700 €⁄j",https://www.free-work.com/fr/tech-it/expert/job-mission/expert-apigee-1
"
      Ingénieur/intégrateur Sauvegarde
    ","Nous recherchons un Ingénieur/intégrateur Sauvegarde Description: La prestation « Ingénieur/intégrateur Sauvegarde » couvre les prestations suivantes (liste non exhaustive) : • Relation avec les responsables de l’équipe Intégration projet et RUN. • Comprendre, appliquer et tester les méthodes de sauvegarde/restauration • Création des documentations en vue de l’exploitation par les équipes. • Acteur de la transition des méthodes vers le RUN • Être support pendant les phases de tests. • Détecter et alerter les responsables sur les dérives techniques ou organisationnelle d’une tache • Participer à l’élaboration du projet test de restauration en termes de charges, compétences, risques en collaboration avec les responsables. • Technologies : o Linux, windows, Solaris, autres o Oracle, SqlServer, MongoDB, Maria DB o Hitachi, stockage, OPCA, Exadata, VMware o Apache, Siteminder, Keycloak, EDR, Jboss, tomcat … o Control M, Netbackup ( DXI, Scalar ), Centreon, BSA, Trend … o NETBACKUP • Aide à la standardisation + automatisation La prestation « Ingénieur/intégrateur Sauvegarde » couvre les prestations suivantes (liste non exhaustive) : • Relation avec les responsables de l’équipe Intégration projet et RUN. • Comprendre, appliquer et tester les méthodes de sauvegarde/restauration • Création des documentations en vue de l’exploitation par les équipes. • Acteur de la transition des méthodes vers le RUN • Être support pendant les phases de tests. • Détecter et alerter les responsables sur les dérives techniques ou organisationnelle d’une tache • Participer à l’élaboration du projet test de restauration en termes de charges, compétences, risques en collaboration avec les responsables.","Angers, Pays de la Loire",300-3k €⁄j,https://www.free-work.com/fr/tech-it/developpeur-salesforce/job-mission/ingenieur-integrateur-sauvegarde
"
      Business Analyst/MOA IAM
    ","Vos missions : Dans le cadre de la sécurisation du système d'information, vous rejoindrez l'équipe Sécurité des Systèmes d'Information (SSI) et en particulier la Squad GHEDI (Gestion des Habilitations et des Identités). Vos missions : Contribuer à la mise en œuvre de la trajectoire de la gestion des identités et des habilitations tout en garantissant des accès sécurisés aux données/applicatifs de l'entreprise ainsi que la satisfaction de nos clients. Garantir les processus autour de la GDI (gestion des identités) et GDH (gestion des habilitations) et proposer des solutions en matière de gestion des Identités et Habilitations pour les acteurs et les applications. Vos activités : Gérer les évolutions et la maintenance en condition opérationnelle de la solution de gestion des identités et des habilitations (assurer la conception générale et détaillée des évolutions de la solution de gestion des identités et des habilitations, assurer le suivi des réalisations/développements couverts par la TMA, piloter/exécuter des phases de tests, mettre à jour le référentiel des spécifications de la solution, assurer le suivi des usages) Assurer l'expertise fonctionnelle autour de la Gestion des Identités et des Habilitations (GDI-GDH) dans les projets clés d'entreprise (SMACL, mise en place du Privileged Access Management, etc.) Garantir le maintien en cohérence fonctionnelle du modèle d'habilitation Contribuer à l'amélioration de la qualité des données Contribuer à la mise à jour du référentiel documentaire du domaine de la gestion des identités et des habilitations Contribuer à l'amélioration de la satisfaction des utilisateurs autour du produit et des processus portés par la Squad GHEDI Accompagner les métiers et les squads produits dans la définition et le déploiement des stratégies d'habilitations Votre profil : Une base solide de connaissances fonctionnelles et techniques en IAM (cycle de vie des identités, provisioning des identités et des habilitations, principe de délégation et de recertification, SOD) est essentielle. La connaissance du produit One Identity Manager serait un plus. Une connaissance des concepts Agiles Une culture générale en matière de cybersécurité et de règlementation RGPD. Vos compétences relationnelles : Vous disposez d'un bon relationnel, témoignez d'une posture d'écoute active Vous êtes force de proposition et faites preuve d'assertivité. Votre comportement responsable vous amène à communiquer de façon constructive (à l'écrit comme à l'oral) que ce soit dans vos prises de décision, votre contribution au sein du collectif ou vos difficultés. Votre capacité d'analyse et votre curiosité technique vous permettent de trouver rapidement des solutions adaptées tant au niveau de l'analyse des besoins que sur le diagnostic des incidents et problèmes. Rigoureux et organisé, vous saurez appliquer les méthodes et standards du client tant en termes techniques, qu'au niveau de l'agilité. Un esprit d'amélioration continue Depuis 20 ans Huxley est positionné parmi les acteurs principaux du recrutement dans le monde. Spécialisé dans l'IT, la finance et l'assurance nous sommes implantés mondialement dans 15 pays. Nous aidons nos clients à optimiser leur recrutement en adoptant une approche personnalisée et une expertise métiers, délivrant ainsi un service sur mesure. Nous nouons quotidiennement des relations avec les talents et les entreprises les plus dynamiques du marché","Asnières-en-Poitou, Nouvelle-Aquitaine",700-750 €⁄j,https://www.free-work.com/fr/tech-it/analyste/job-mission/business-analyst-moa-iam
"
      Consultant Pentester (H/F)
    ","Bonjour, Je recherche un Pilote de contrôle SSI pour une mission en Freelance. Vous serez en charge de : Suivre la feuille de route des contrôles SSI Définir le contexte de l’audit avec nos relais cybersécurités et les équipes techniques Préparer et animer les différentes réunions Assurer la planification du contrôle et de son organisation du point de vue administratif et matériel D’alerter sur les dérives à votre référent Effectuer le reporting à travers la réunion hebdomadaire du service Livrables attendus : Apporter un regard neuf sur le processus Proposer des idées de contrôles récurrents Rédiger le cadrage des contrôles avec nos cabinets d’audits Suivi de l’avancer des audits ainsi que de rédiger les comptes rendus des réunions Compétences : Pentest Audit ISO Date souhaitée de démarrage : ASAP Durée : 3 mois reconductibles longue visibilité Lieu : Niort Chauray - 2/3 télétravail La réussite d’une entreprise repose sur le travail de ses collaborateurs. Chez TEKsystems , nous comprenons les personnes. Chaque année, nous plaçons plus de 80 000 professionnels de l’informatique, dont plusieurs milliers en CDI à travers le monde. Notre connaissance approfondie de la gestion du capital humain nous permet d’aider nos clients à atteindre leurs objectifs métier, tout en optimisant leurs stratégies en matière de personnel informatique","Niort, Nouvelle-Aquitaine",,https://www.free-work.com/fr/tech-it/consultant/job-mission/consultant-pentester-h-f
"
      Architecte Cybersécurité (H/F)
    ","Les missions attendues par le Architecte Cybersécurité (H/F) : Le descriptif : Œuvrant au sein de la Direction des Systèmes d’Information et sous la responsabilité du Responsable de Service Architecture et Sécurité, vous collaborerez avec une équipe pluridisciplinaire de 6 architectes. À la suite d’un départ, nous recherchons une prestation d’architecte sécurité pour produire les livrables des activités en cours, ainsi que maintenir la compétence sécurité en attendant le recrutement d’un Architecte Sécurité en CDI. Pour mener à bien vos missions vous serez en relation étroite avec la cellule SecOps ainsi que les équipes projets L'architecte sécurité des SI s'assure que les choix techniques et technologiques des projets IT et métiers respectent les exigences de sécurité de l'organisation. Il est le référent technique sur le volet sécurité et cyber sécurité des architectures, il définit et maintient les modèles de sécurité de référence. L’architecte sécurité travaillera en étroite collaboration avec l’ensemble des équipes (dans un contexte de transformation opérationnelle de la DSI vers le mode Agile) afin de valider que les besoins et solutions techniques projets se fassent dans le respect des règles de sécurité. ➢ Concevoir l’architecture cible, afin de répondre aux besoins, enjeux et contraintes en adéquation de la PSSI ➢ Proposer des solutions en adéquation avec la stratégie de sécurité règlementée par le groupe Crédit Agricole. ➢ FOCUS : Garantir la réalisation des tests techniques afin de vérifier que les fonctions de sécurité atteignent le niveau requis de robustesse en adéquation avec la cible de sécurité et le niveau d'exigence requise ➢ Etablir des recommandations à destination de l’équipe SecOps ➢ FOCUS : Faire preuve de pédagogie pour accompagner les squads dans la remédiation ➢ Décliner les modèles de référence de sécurité pour les architectures du SI et transposer les politiques et standards de sécurité opérationnels du groupe Crédit Agricole. ➢ FOCUS : Elaborer et assurer le suivi des plans de mise en œuvre opérationnelle de la sécurité ➢ Contribuer et coordonner les aspects techniques des projets sécurité ➢ Participer au Comité de Sécurité Opérationnel de l’entreprise ➢ FOCUS : Contribuer au traitement des incidents SSI selon la criticité ➢ Assurer un volet de partage de connaissances auprès des collaborateurs et des acteurs opérationnels sur les problématiques de SSI ➢ Conseiller, sensibiliser et assister les collaborateurs, les chefs de projets et les acteurs opérationnels sur des problématiques de SSI Livrable : ➢ DAT, Cartographie applicative, flux et infrastructure, Note de Recommandations, Dossier d’Etude de choix Compétences techniques : ➢ Expérience en architecture technique ➢ Maitrise des environnements Linux, Windows, Active Directory ➢ Compétences TCP/IP, Routage, Filtrage, VPN et outils de détection ➢ Bonne connaissance des environnements Virtualisation et Conteneurisation ➢ Bonne connaissance des architectures Web distribuée (reverse proxy, serveur web, load-balancer, serveur d’application type Tomcat, WAF) ➢ Connaissance des solutions de supervision SIEM et d’outils de cent Basée à Lille, Lyon, Grenoble et Bruxelles, Insitoo Freelances est une société du groupe Insitoo, spécialisée dans le placement et sourcing des Freelances IT et Métier. Nous accompagnons au quotidien les entreprises dans leurs projets de transformation informatique et fonctionnelle en leur dénichant de nouveaux talents indépendants. Depuis 2007, Insitoo Freelances a su s’imposer comme une référence en matière de freelancing par son expertise dans l’IT et ses valeurs de transparence et de proximité. Faites confiance à Insitoo pour trouver votre prochaine mission freelance ! Chez Insitoo, nous avons une certitude : notre métier est bien plus que de la mise en relation, c’est un véritable partenariat. Entreprises • Nous vous facilitons l’accès à de nouveaux talents en mettant en avant leurs compétences et leurs recommandations vérifiées. Freelances • Nous boostons vos atouts grâce à notre connaissance de votre parcours, notre suivi personnalisé de vos missions et vos recommandations en ligne.","Lyon, Auvergne-Rhône-Alpes",500-700 €⁄j,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/architecte-cybersecurite-h-f-11
"
      Tech Lead Data / Azure
    ","- Contexte de mission : Intégré dans l’équipe de réalisation scrum sous la responsabilité du PO data : 1. Référent technique opérationnel en prenant en compte les exigences de notre CTO o Support opérationnel technique de l’équipe o Déploiement des architectures à partir des inputs de l’architecte o Déploiement des solutions o Rédaction des Enablers storys 2. Développement Data engineering ▪ Ingestion de données dans le datalake ▪ Consolidation du Silver : • Mapping des données et implémentation du modèle de données • Dataquality • Observability 3. Rédaction de spécifications et documentations 4. Mise en place des exigences RGPD/SSI 5. Optimisation des traitements : Performance/Coût 6. Coordination des intervenants SI 7. Etudes, analyses de données et Requêtages Profil confirmé Technico-Fonctionnel : Souhaités : • Expérience de mise en œuvre de plusieurs projets Data (au moins 5 ans) notamment sur le datalake et format delta lake. • Optimisation des bases de données • Requêtages SQL • Connaissances et expériences sur Azure Data Factory et Azure Databricks • Power BI • Force de proposition • Rigoureux et autonome Appréciables : • SQL Server SSIS, SSRS & Azure Synapse (Ordonnanceur et Serverless) • Dev Python, Scala / Java • CI/CD Git Azure Devops/ Dataops (MCO) • Datascience - Expérience de mise en œuvre de plusieurs projets Data (au moins 5 ans). - Analyse de donnée, Requêtage et Intégration de données. - Optimisation des bases de données - DataOps (MCO) - Connaissances des outils Microsoft : Data Factory, Synapse, Power BI, SQL Server (SSIS, SSRS) … - Connaissances Databricks/ Spark - ETL/ELT. - Dev Python/Scala / (Java) Equipe : DataFab qui se compose de 12 collaborateurs : dont 1 manager, 2 Architecte Data, 3 BI et 6 Data Engineer; - Expérience de mise en œuvre de plusieurs projets Data (au moins 5 ans). - Analyse de donnée, Requêtage et Intégration de données. - Optimisation des bases de données - DataOps (MCO) - Connaissances des outils Microsoft : Data Factory, Synapse, Power BI, SQL Server (SSIS, SSRS) … - Connaissances Databricks/ Spark - ETL/ELT. - Dev Python/Scala / (Java)","Gennevilliers, Île-de-France",450-650 €⁄j,https://www.free-work.com/fr/tech-it/data-manager/job-mission/tech-lead-data-azure-2
